!Series_title	"Analysis of DDX39A and DDX56 interacting proteins"
!Series_geo_accession	"GSE150859"
!Series_status	"Public on Mar 11 2024"
!Series_submission_date	"May 19 2020"
!Series_last_update_date	"Jul 15 2024"
!Series_pubmed_id	"38986579"
!Series_summary	"DDX39A and DDX56 recombinant proteins were assayed using commercial protein microarrays in order to detect potential interaction partners."
!Series_overall_design	"V5-tagged DDX39A, DDX56 and GFP (negative control) were purified from HEK293T cells and incubated separately on microarrays (ProtoArray v5.1, Invitrogen) containing more than 9000 unique proteins arrayed in duplicates under native conditions to maximize functionality and to allow native interactions."
!Series_type	"Protein profiling by protein array"
!Series_contributor	"Sergio,P,Acebron"
!Series_contributor	"Emil,,Karaulanov"
!Series_contributor	"Christof,,Niehrs"
!Series_sample_id	"GSM4559808 GSM4559809 GSM4559810 "
!Series_contact_name	"Emil,,Karaulanov"
!Series_contact_laboratory	"Bioinformatics Core Facility"
!Series_contact_institute	"Institute of Molecular Biology"
!Series_contact_address	"Ackermannweg 4"
!Series_contact_city	"Mainz"
!Series_contact_zip/postal_code	"55128"
!Series_contact_country	"Germany"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150859/suppl/GSE150859_RAW.tar"
!Series_platform_id	"GPL27459"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA633875"

!Sample_title	"V5-GFP"	"V5-DDX39A"	"V5-DDX56"
!Sample_geo_accession	"GSM4559808"	"GSM4559809"	"GSM4559810"
!Sample_status	"Public on Mar 11 2024"	"Public on Mar 11 2024"	"Public on Mar 11 2024"
!Sample_submission_date	"May 19 2020"	"May 19 2020"	"May 19 2020"
!Sample_last_update_date	"Mar 11 2024"	"Jul 15 2024"	"Mar 11 2024"
!Sample_type	"protein"	"protein"	"protein"
!Sample_channel_count	"1"	"1"	"1"
!Sample_source_name_ch1	"V5-tagged GFP protein purified from HEK293T cells"	"V5-tagged DDX39A protein purified from HEK293T cells"	"V5-tagged DDX56 protein purified from HEK293T cells"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell line: HEK293T"	"cell line: HEK293T"	"cell line: HEK293T"
!Sample_characteristics_ch1	"recombinant protein expression: Negative control"	"recombinant protein expression: V5-DDX39A"	"recombinant protein expression: V5-DDX56"
!Sample_treatment_protocol_ch1	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."
!Sample_growth_protocol_ch1	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."
!Sample_molecule_ch1	"protein"	"protein"	"protein"
!Sample_extract_protocol_ch1	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."
!Sample_label_ch1	"Alexa Fluor 680"	"Alexa Fluor 680"	"Alexa Fluor 680"
!Sample_label_protocol_ch1	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."
!Sample_taxid_ch1	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39A, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."
!Sample_scan_protocol	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."
!Sample_description	"Array ID: 0000088750"	"Array ID: 0000088678"	"Array ID: 0000088692"
!Sample_data_processing	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."
!Sample_platform_id	"GPL27459"	"GPL27459"	"GPL27459"
!Sample_contact_name	"Emil,,Karaulanov"	"Emil,,Karaulanov"	"Emil,,Karaulanov"
!Sample_contact_laboratory	"Bioinformatics Core Facility"	"Bioinformatics Core Facility"	"Bioinformatics Core Facility"
!Sample_contact_institute	"Institute of Molecular Biology"	"Institute of Molecular Biology"	"Institute of Molecular Biology"
!Sample_contact_address	"Ackermannweg 4"	"Ackermannweg 4"	"Ackermannweg 4"
!Sample_contact_city	"Mainz"	"Mainz"	"Mainz"
!Sample_contact_zip/postal_code	"55128"	"55128"	"55128"
!Sample_contact_country	"Germany"	"Germany"	"Germany"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559808/suppl/GSM4559808_GFP.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559809/suppl/GSM4559809_DDX39A.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559810/suppl/GSM4559810_DDX56.gpr.gz"
!Sample_data_row_count	"9375"	"9375"	"9375"
!series_matrix_table_begin
"ID_REF"	"GSM4559808"	"GSM4559809"	"GSM4559810"
4723	3	75	32.5
4724	7	155.5	144
4725	33	409.5	104
4726	23.5	188	184.5
4727	112	722.5	116.5
4728	8.5	58.5	50.5
4729	14.5	120	132
4730	52.5	506	474.5
4731	26	180	142
4732	99.5	1531.5	4019.5
4733	49	993	310
4734	46.5	432	256
4735	39	601	167.5
4736	38	463.5	707.5
4737	41.5	100.5	102.5
4738	49	157	98.5
4739	15.5	111	90
4740	67	1207.5	439
4741	55.5	475.5	407.5
4742	115	686	514
4743	43	431.5	408.5
4744	73.5	1452	247.5
4745	69.5	298.5	113.5
4746	1361	3286	6894
4747	200	1714	3964
4748	6	205.5	102
4749	94	838	349
4750	39.5	547	358
4751	224	576	680
4752	11	77.5	83
4753	52	725	961
4754	14	299.5	23.5
4755	28.5	417	318.5
4756	495	2135.5	6791
4757	532	1433.5	2209.5
4758	293.5	936.5	1438.5
4759	1	309	230
4760	1.5	214.5	68.5
4761	33	134.5	192.5
4762	17	132	100.5
4763	61.5	570	172
4764	10.5	99	89
4765	1174.5	6127.5	8038
4766	8.5	135	115
4767	28	191	227
4768	26.5	198.5	217.5
4769	86.5	1156	1140.5
4770	305	3294	6179
4771	0	150	91.5
4772	350	5035	113.5
4773	132	521	1066.5
4774	30.5	229	387
4775	26	217	164.5
4776	31.5	202	240.5
4777	14.5	103.5	78.5
4778	11	106.5	84.5
4779	6.5	58	117
4780	7	65.5	57
4781	137.5	1585.5	4263
4782	39	83	129
4783	17.5	419.5	526.5
4784	22.5	162	180
4785	24.5	133	190.5
4786	11.5	56	97
4787	33	320.5	380
4788	24	249.5	156
4789	87	482.5	98.5
4790	45.5	240.5	170
4791	46.5	387	244
4792	45.5	426.5	720.5
4793	30	245	473.5
4794	73	461.5	830
4795	54.5	509	556.5
4796	22.5	122.5	174.5
4797	29.5	158.5	152.5
4798	25.5	219.5	178
4799	24.5	159	95
4800	9	216	33.5
4801	65.5	245.5	205.5
4802	12.5	144	79.5
4803	11	139.5	137
4804	15.5	193	229.5
4805	53.5	262	1290.5
4806	51.5	207	228.5
4807	35.5	330.5	637
4808	45	696.5	208
4809	115.5	804.5	590
4810	37.5	827	174
4811	14.5	126.5	192.5
4812	124	1370	4869
4813	14.5	228	34.5
4814	30	351	56
4815	39	537	1638
4816	42.5	559.5	95.5
4817	122.5	2698	5787.5
4818	28.5	442	165
4819	30	567	909
4820	11.5	102	108
4821	10	84	108
4822	15	318.5	141
4823	26.5	297.5	878.5
4824	24	301.5	270.5
4825	15.5	124	124.5
4826	19.5	222.5	168
4827	19.5	151.5	137
4828	56	345.5	347.5
4829	63	516.5	534
4830	19.5	179	480
4831	26	347	974.5
4832	52.5	849.5	336.5
4833	108.5	1082	497
4834	27	131	243.5
4835	59	742.5	218.5
4836	20.5	144	177.5
4837	26	248	227
4838	15	114	196.5
4839	45	278	921.5
4840	58	281	288.5
4841	40	391	509.5
4842	60.5	425	1368.5
4843	13.5	190	297.5
4844	52.5	369.5	293.5
4845	24	198.5	188.5
4846	29.5	226	176.5
4847	61	485.5	235.5
4848	29	482.5	590
4849	85.5	1561	387
4850	24.5	167.5	266
4851	72	199	357
4852	5.5	228	230.5
4853	365	601.5	744
4854	260	2049	5486.5
4855	97.5	344	462
4856	11.5	128	90.5
4857	47.5	503.5	354
4858	33.5	388.5	363
4859	11	53	86
4860	11.5	127	160
4861	33	261.5	389.5
4862	29.5	164.5	314.5
4863	748	2989.5	7428
4864	48	2832	5037.5
4865	37.5	411.5	96.5
4866	1016.5	4577	2554.5
4867	62	610.5	327
4868	10	119.5	215.5
4869	13.5	117	209
4870	102	638.5	1989.5
4871	10.5	111.5	143.5
4872	13	31.5	112.5
4873	10.5	139.5	232.5
4874	29.5	178.5	283.5
4875	-2.5	136	107
4876	18.5	121	6.5
4877	209	217	243.5
4878	23.5	845	933.5
4879	15	37	28.5
4880	31	367.5	230.5
4881	11	43	86
4882	26	268	574.5
4883	90	1255	5906
4884	119.5	1170.5	2148
4885	75	574	1819
4886	80.5	786	1084.5
4887	47	708	361
4888	89	895	284.5
4889	20	242.5	460
4890	30	397.5	361
4891	93.5	1778.5	2766.5
4892	25	104	302.5
4893	128	1530	5439
4894	-17.5	94	84.5
4895	-61	174	36
4896	17	503.5	176.5
4897	66.5	1193.5	243
4898	200	1050.5	396
4899	160	19248.5	2947
4900	27	509.5	392.5
4901	84.5	-538	286.5
4902	9261	5445.5	7786.5
4903	-64.5	70	145
4904	-5	101.5	396.5
4905	107	424	1661
4906	1267.5	5329	3009
4907	25	244.5	472.5
4908	33	284.5	272
4909	39.5	377	218
4910	33	534	339
4911	29	114.5	104
4912	30.5	15	375.5
4913	49	196	280
4914	2490	4458	5415.5
4915	-6.5	50	65.5
4916	-1.5	62	-182.5
4917	28.5	366	-488
4918	12	223	102
4919	12.5	352.5	249
4920	22.5	381	227
4921	6.5	250	385
4922	-33.5	499	1416.5
4923	30.5	208	68.5
4924	55	291.5	433.5
4925	190.5	1464	5948.5
4926	10	58.5	451
4927	32	168.5	729
4928	9.5	150	82.5
4929	13	27	72
4930	3	77.5	65
4931	28	359.5	188
4932	37.5	825.5	2169
4933	-151.5	141	101
4934	31.5	299	413
4935	12	139	346
4936	14	136	141
4937	39	193.5	172.5
4938	49	193	157
4939	11	188	68.5
4940	34	256	621
4941	17	176.5	326
4942	-68	208	-1267.5
4943	45	699	1414.5
4944	40	915.5	3788
4945	26.5	155	195.5
4946	16	-20.5	493
4947	10.5	-26.5	311
4948	160	942	2891.5
4949	4285.5	3283.5	4809
4950	47.5	673	1184
4951	37	301.5	304
4952	9.5	187	245.5
4953	1269.5	3485	4869.5
4954	39.5	401.5	270
4955	23	318.5	165
4956	11	92.5	184.5
4957	35.5	680.5	2003.5
4958	10.5	12.5	240.5
4959	94	1976	1160
4960	-20	73.5	7
4961	11	528.5	-2
4962	74	450	288.5
4963	49.5	723	531
4964	23	350.5	204
4965	273	2040.5	4433.5
4966	422.5	2724	5492.5
4967	816.5	1335.5	1182
4968	51	698	110.5
4969	22	69	112
4970	186	874.5	887
4971	64	561.5	641
4972	108.5	2255.5	1826.5
4973	12.5	109.5	112.5
4974	31	212	650.5
4975	36.5	216.5	757
4976	33	138.5	842
4977	30.5	113.5	207.5
4978	20.5	139	110.5
4979	47	316	542
4980	50.5	873	1808
4981	77.5	922.5	2379
4982	81.5	814.5	1645.5
4983	39	477	144
4984	464.5	3447.5	7172.5
4985	22	197	451
4986	34.5	274	533.5
4987	19	65.5	167.5
4988	27.5	325.5	153
4989	11	92	107.5
4990	15	110.5	84
4991	16	177.5	159
4992	13	184	145
4993	1	52	18
4994	489.5	1477.5	1200
4995	30	358	1165
4996	23	331	2048.5
4997	23	97	71.5
4998	4.5	57.5	151
4999	13	88	185.5
5000	20.5	147	87.5
5001	29.5	265.5	154.5
5002	46	284	172
5003	21.5	221	156
5004	16	181	252.5
5005	18	65.5	176.5
5006	8	69.5	330
5007	41	1236	4713
5008	166	777.5	365
5009	2995.5	5039.5	4697
5010	25	204.5	31
5011	14	59.5	18
5012	22.5	201	63
5013	16.5	339.5	69
5014	238	2581	1468.5
5015	75	519	805.5
5016	25	222.5	303.5
5017	18	767	81.5
5018	15.5	1340.5	5387
5019	7	12	56
5020	102	723.5	454.5
5021	59	276	623
5022	62.5	524	255
5023	66.5	625.5	616.5
5024	20	179	295.5
5025	7	54	91
5026	522.5	1777	5814.5
5027	4.5	117.5	128
5028	7.5	90.5	605.5
5029	56.5	712.5	757
5030	461	2116	4532.5
5031	1070	2202	5564
5032	30	430	175
5033	715.5	2521.5	3564
5034	21.5	291	225
5035	48	665.5	1604.5
5036	7	35.5	72.5
5037	16.5	128	115
5038	13	140.5	109.5
5039	11	141.5	471
5040	1	360.5	798.5
5041	35	366.5	-154.5
5042	63.5	480.5	234
5043	17.5	353.5	182
5044	21.5	348.5	312
5045	12.5	178	103
5046	18	215.5	265
5047	41	529	1325
5048	6.5	63.5	57.5
5049	5.5	78.5	235.5
5050	5.5	54	124
5051	8	62	98.5
5052	12.5	193.5	-687
5053	19.5	401	1845.5
5054	22	110.5	248.5
5055	14.5	161.5	198.5
5056	18	705.5	3743.5
5057	6.5	146.5	86.5
5058	12.5	159.5	180
5059	23	374.5	295.5
5060	21.5	140.5	294.5
5061	534	4400.5	4335.5
5062	65	556.5	885.5
5063	486.5	4125	7354
5064	14	172	200.5
5065	50.5	373	109.5
5066	-1	138	152
5067	-4.5	783.5	163
5068	41	461	1046.5
5069	2	289.5	419.5
5070	47	646.5	1898
5071	16	275.5	3229
5072	6.5	0	202
5073	4.5	-819	-84.5
5074	29.5	23	-34.5
5075	23	190	208.5
5076	18.5	246	443.5
5077	11.5	169	366.5
5078	32.5	788.5	2498.5
5079	497.5	1401	1381
5080	41	290	591.5
5081	41.5	411	1437
5082	31	959.5	62.5
5083	82	606	115.5
5084	19	221	220.5
5085	109.5	2403.5	6154
5086	11	150	145
5087	143	1268.5	1059
5088	28	2272	8425.5
5089	12	134.5	583.5
5090	84	1409.5	20
5091	26.5	608	661.5
5092	33.5	141.5	258
5093	293.5	4466.5	308.5
5094	20	335.5	856
5095	59	1993	3238.5
5096	18	513	674.5
5097	19	1385.5	4891
5098	11	152.5	264
5099	11.5	222	263
5100	13	425	88.5
5101	25	295.5	358.5
5102	8.5	133.5	132.5
5103	7	152	113.5
5104	10.5	195	175.5
5105	8.5	129.5	247
5106	6.5	67.5	196
5107	24	303.5	246.5
5108	10.5	130.5	156.5
5109	16.5	243.5	323
5110	19.5	467	528.5
5111	7.5	272	110.5
5112	4	53.5	265.5
5113	11.5	147.5	202.5
5114	3	-81	238.5
5115	11	295	480
5116	11	259	419
5117	58	158.5	282.5
5118	8	140	85.5
5119	0	49	-16.5
5120	14	364.5	1000
5121	6.5	89.5	88
5122	67.5	1221	2822.5
5123	12.5	253	446
5124	11.5	257.5	300
5125	14	234.5	130
5126	11.5	349.5	201.5
5127	8.5	154.5	260.5
5128	27	177.5	404
5129	83	158	99.5
5130	2	66	50.5
5131	11	536	180.5
5132	18.5	460	307
5133	841	4032	5680.5
5134	-0.5	206	-168
5135	50	1011	492
5136	161.5	1566.5	3093
5137	119.5	2030	4413
5138	17	543	533.5
5139	281	635.5	1661.5
5140	957	1517	2126.5
5141	32.5	1668	2762.5
5142	27	536.5	360.5
5143	11	306	301.5
5144	3	-524	62
5145	498.5	2761.5	8001
5146	53.5	604	1607.5
5147	48.5	318.5	289
5148	89.5	909.5	516
5149	16	392.5	237
5150	22	299.5	294.5
5151	8	101.5	163
5152	11	543	680.5
5153	7.5	161.5	147
5154	17	431.5	994
5155	2	22.5	74.5
5156	16	212	229
5157	12	246	379
5158	31.5	223.5	126.5
5159	8.5	179	127
5160	13	249	80
5161	27	142	254.5
5162	10	245	712.5
5163	40.5	978	3037
5164	26.5	193	174.5
5165	54	396.5	584
5166	7	154	130.5
5167	6.5	-206	107
5168	5.5	96.5	288
5169	9.5	517	5617
5170	9	129	327.5
5171	3.5	84	69.5
5172	0.5	116.5	116
5173	2	33	114.5
5174	1	209	212.5
5175	35	498	71
5176	39	326.5	357
5177	207	3850.5	357
5178	7.5	132	117
5179	11	149	59
5180	28.5	473.5	537.5
5181	327.5	983	1708
5182	-13	577	212
5183	3	96	169.5
5184	21.5	303	326
5185	15	422.5	492.5
5186	6	290.5	296
5187	5	135	94.5
5188	96.5	510	1056
5189	7.5	353.5	159
5190	8	191	58
5191	3	154	161
5192	8.5	55.5	270.5
5193	-23	91.5	104
5194	4	163.5	78.5
5195	10	148	224
5196	13	163.5	173
5197	7.5	159	83
5198	17.5	1169.5	188
5199	16	1259.5	2547
5200	1.5	164	140.5
5201	2.5	162.5	153
5202	0	90.5	226
5203	13	141.5	160.5
5204	8	369.5	221
5205	87.5	1886.5	1729
5206	860.5	5622	5735
5207	13	189	180
5208	76	1258	111.5
5209	13.5	130	49.5
5210	11.5	256.5	68.5
5211	7.5	106	238.5
5212	16.5	184.5	286
5213	7.5	128.5	161
5214	-2.5	87	293
5215	273.5	917.5	1460
5216	24.5	476.5	252.5
5217	14	106	153
5218	13.5	136	187
5219	5	159.5	91.5
5220	21	234.5	275
5221	17	322.5	658.5
5222	8.5	319	517.5
5223	33.5	815.5	93
5224	31.5	843	531.5
5225	33.5	879	395.5
5226	58	2237	604.5
5227	7.5	74	167
5228	20	305	370.5
5229	20.5	307.5	607.5
5230	9.5	546	738.5
5231	49	346.5	290.5
5232	32.5	333	281.5
5233	12	159	156.5
5234	4	-51	116
5235	22	930.5	102.5
5236	6	151	236
5237	124.5	492	728
5238	55	697.5	2310.5
5239	19.5	337	412.5
5240	14.5	295.5	338
5241	28	178.5	201.5
5242	196	1691.5	556.5
5243	50	445	329
5244	29.5	215	265
5245	12	303.5	181
5246	12	260.5	182.5
5247	21.5	131	247
5248	-14	289.5	69
5249	8	155	338
5250	60	1210.5	2503.5
5251	5.5	87.5	163.5
5252	9	100	135.5
5253	7.5	58.5	62.5
5254	12.5	155.5	91.5
5255	9	218	135.5
5256	20.5	970.5	1159.5
5257	17	461.5	355
5258	6	52	16.5
5259	8	428	788.5
5260	10	223	301.5
5261	27.5	264	387
5262	1.5	48.5	93
5263	9.5	52.5	13
5264	4	101.5	87.5
5265	38.5	409	778.5
5266	13.5	155	201
5267	2.5	12	35
5268	3.5	32	181.5
5269	5.5	6	172
5270	2.5	-3	-28.5
5271	24.5	280.5	812.5
5272	29.5	261	141.5
5273	12	116	231
5274	17.5	454.5	83.5
5275	68.5	1858	1770.5
5276	236.5	2160	5268
5277	36	326.5	459.5
5278	87	1373	2565.5
5279	14	362.5	60
5280	23	254.5	539
5281	222	1442.5	5213
5282	117	768	1550
5283	18.5	157	177
5284	12.5	205.5	34
5285	2.5	-19	-4.5
5286	16	531	194
5287	18.5	181	138
5288	22	187	353
5289	-8	11.5	44.5
5290	28.5	282.5	377.5
5291	30.5	252	292
5292	-47.5	-322	121
5293	54	492.5	1459
5294	3441.5	7445	13682.5
5295	17.5	1375.5	77
5296	39	154	236.5
5297	13	612	151
5298	17.5	183	229
5299	12.5	125	153
5300	28	1544	2364.5
5301	24	24.5	249.5
5302	10.5	78.5	16.5
5303	75	2859.5	192.5
5304	12.5	137	197.5
5305	23	144	226.5
5306	7.5	34	186.5
5307	5.5	62.5	114.5
5308	6	52	138
5309	10.5	67.5	114
5310	8.5	129.5	173.5
5311	10.5	141	173.5
5312	24	215	635.5
5313	5.5	100	-2
5314	1.5	-131	16.5
5315	16	176.5	378.5
5316	23.5	375	3215
5317	17	149	324
5318	125.5	1436.5	1837
5319	11	167	23.5
5320	45	866	248
5321	51	3005.5	1077
5322	13	130	148.5
5323	6.5	87.5	152
5324	25	125	536
5325	52.5	293	1610
5326	27	200.5	539
5327	7	126.5	87
5328	11	220.5	77.5
5329	16	235.5	158.5
5330	4	76	58
5331	22.5	192	246
5332	414	2935	1536
5333	18	144.5	421
5334	0	104.5	174.5
5335	1075.5	3041	11719.5
5336	21	145.5	408
5337	164.5	830	2078.5
5338	18.5	116.5	21
5339	76	670.5	4976.5
5340	17.5	113.5	324
5341	12	104.5	288
5342	13	100	354.5
5343	23	420.5	424
5344	20	236	358.5
5345	27	460.5	2201.5
5346	12.5	230	354
5347	16.5	273	340
5348	51	1606	5726
5349	4	69.5	163.5
5350	18.5	271	328
5351	25	213	348.5
5352	0.5	4	4
5353	11	72.5	53
5354	5	181	290
5355	29.5	310.5	271
5356	11.5	146.5	194.5
5357	-116	374	-185
5358	25.5	268	660.5
5359	5	48.5	85
5360	65	867	677.5
5361	-1	76.5	24
5362	17.5	295.5	961
5363	16	242	373
5364	10.5	135	242.5
5365	15.5	131	281
5366	2	0.5	-11.5
5367	28.5	438.5	1689
5368	12	81.5	69
5369	9.5	124.5	260.5
5370	13	103.5	337.5
5371	14.5	627.5	157.5
5372	11	528	208.5
5373	35	449.5	715
5374	-0.5	487	2754.5
5375	9	135.5	242.5
5376	74	835.5	267.5
5377	51.5	621.5	1305
5378	11	176	351
5379	39.5	1083.5	1055
5380	19	255.5	769
5381	29.5	148.5	201.5
5382	8	207	151
5383	27	273	133
5384	32	173.5	263
5385	533.5	3949.5	3989.5
5386	6.5	333	197.5
5387	11	161	484
5388	3	8	42.5
5389	11	96	330.5
5390	12	159.5	299.5
5391	51.5	1139.5	186
5392	20	373	123.5
5393	47	486.5	700
5394	11	149	162
5395	12	93.5	282
5396	15.5	240.5	201
5397	15.5	224	1471
5398	30.5	355.5	1689.5
5399	10	265	77.5
5400	6	98	89.5
5401	1	124.5	297.5
5402	26.5	285.5	331
5403	42.5	1234	420
5404	14	234.5	482
5405	5	-32.5	151.5
5406	130.5	1734	6877
5407	13	87	259.5
5408	13.5	72.5	140
5409	103.5	592	322.5
5410	116	163	691
5411	48.5	686.5	1309.5
5412	55	514.5	1322.5
5413	65	660.5	1869.5
5414	137.5	1838	3705
5415	16	283.5	295.5
5416	48.5	270.5	1804.5
5417	3.5	37.5	176
5418	5	44.5	164
5419	16.5	159	458.5
5420	16	79.5	276.5
5421	20.5	366	540
5422	10.5	130.5	435
5423	14	88.5	197.5
5424	55.5	183.5	205
5425	23.5	146.5	300.5
5426	17.5	218.5	152
5427	12	176.5	50.5
5428	4	23.5	63.5
5429	4	21	90
5430	7	23.5	106
5431	18	146	361.5
5432	-1	-1.5	-44
5433	2.5	-179	-88.5
5434	17.5	220.5	230.5
5435	11.5	61.5	164.5
5436	6	26.5	83
5437	26.5	291	841.5
5438	14	128.5	408.5
5439	2	25.5	94.5
5440	17	81	145
5441	9.5	114.5	174
